week,day,hour,level,seat_type,occupancy
Reading,5,12,3,Moveable.seats,17
Reading,5,12,4,Soft.seats,165
Reading,5,12,4,Sofa,32
Reading,5,12,5,Windowed.Seats,70
Reading,5,12,5,X4.man.tables,38
Reading,5,12,5,X8.man.tables,24
Reading,5,12,6,Diagonal.Seats,50
Reading,5,12,6,Cubicle.seats,51
Reading,5,12,6,Windowed.Seats,47
Reading,5,12,6Chinese,Diagonal.Seats,31
Reading,5,12,6Chinese,Cubicle.seats,32
Reading,5,12,6Chinese,Windowed.Seats,29
Reading,5,13,3,Discussion.Cubicles,35
Reading,5,13,3,Soft.seats,34
Reading,5,13,3,Moveable.seats,17
Reading,5,13,4,Soft.seats,158
Reading,5,13,4,Sofa,32
Reading,5,13,5,Windowed.Seats,67
Reading,5,13,5,X4.man.tables,37
Reading,5,13,5,X8.man.tables,23
Reading,5,13,6,Diagonal.Seats,48
Reading,5,13,6,Cubicle.seats,49
Reading,5,13,6,Windowed.Seats,45
Reading,5,13,6Chinese,Diagonal.Seats,29
Reading,5,13,6Chinese,Cubicle.seats,30
Reading,5,13,6Chinese,Windowed.Seats,28
Reading,5,14,3,Discussion.Cubicles,39
Reading,5,14,3,Soft.seats,39
Reading,5,14,3,Moveable.seats,19
Reading,5,14,4,Soft.seats,162
Reading,5,14,4,Sofa,32
Reading,5,14,5,Windowed.Seats,62
Reading,5,14,5,X4.man.tables,62
Reading,5,14,5,X8.man.tables,44
Reading,5,14,6,Diagonal.Seats,51
Reading,5,14,6,Cubicle.seats,52
Reading,5,14,6,Windowed.Seats,48
Reading,5,14,6Chinese,Diagonal.Seats,36
Reading,5,14,6Chinese,Cubicle.seats,37
Reading,5,14,6Chinese,Windowed.Seats,34
Reading,5,15,3,Discussion.Cubicles,49
Reading,5,15,3,Soft.seats,49
Reading,5,15,3,Moveable.seats,23
Reading,5,15,4,Soft.seats,204
Reading,5,15,4,Sofa,32
Reading,5,15,5,Windowed.Seats,78
Reading,5,15,5,X4.man.tables,78
Reading,5,15,5,X8.man.tables,56
Reading,5,15,6,Diagonal.Seats,64
Reading,5,15,6,Cubicle.seats,65
Reading,5,15,6,Windowed.Seats,60
Reading,5,15,6Chinese,Diagonal.Seats,72
Reading,5,15,6Chinese,Cubicle.seats,52
Reading,5,15,6Chinese,Windowed.Seats,36
Reading,5,16,3,Discussion.Cubicles,53
Reading,5,16,3,Soft.seats,53
Reading,5,16,3,Moveable.seats,25
Reading,5,16,4,Soft.seats,219
Reading,5,16,4,Sofa,32
Reading,5,16,5,Windowed.Seats,84
Reading,5,16,5,X4.man.tables,84
Reading,5,16,5,X8.man.tables,60
Reading,5,16,6,Diagonal.Seats,68
Reading,5,16,6,Cubicle.seats,70
Reading,5,16,6,Windowed.Seats,65
Reading,5,16,6Chinese,Diagonal.Seats,72
Reading,5,16,6Chinese,Cubicle.seats,52
Reading,5,16,6Chinese,Windowed.Seats,36
Reading,5,17,3,Discussion.Cubicles,51
Reading,5,17,3,Soft.seats,50
Reading,5,17,3,Moveable.seats,24
Reading,5,17,4,Soft.seats,208
Reading,5,17,4,Sofa,32
Reading,5,17,5,Windowed.Seats,80
Reading,5,17,5,X4.man.tables,80
Reading,5,17,5,X8.man.tables,57
Reading,5,17,6,Diagonal.Seats,65
Reading,5,17,6,Cubicle.seats,67
Reading,5,17,6,Windowed.Seats,62
Reading,5,17,6Chinese,Diagonal.Seats,72
Reading,5,17,6Chinese,Cubicle.seats,52
Reading,5,17,6Chinese,Windowed.Seats,36
Reading,5,18,3,Discussion.Cubicles,42
Reading,5,18,3,Soft.seats,41
Reading,5,18,3,Moveable.seats,20
Reading,5,18,4,Soft.seats,171
Reading,5,18,4,Sofa,32
Reading,5,18,5,Windowed.Seats,66
Reading,5,18,5,X4.man.tables,65
Reading,5,18,5,X8.man.tables,47
Reading,5,18,6,Diagonal.Seats,53
Reading,5,18,6,Cubicle.seats,55
Reading,5,18,6,Windowed.Seats,51
Reading,5,18,6Chinese,Diagonal.Seats,72
Reading,5,18,6Chinese,Cubicle.seats,52
Reading,5,18,6Chinese,Windowed.Seats,36
Reading,5,19,3,Discussion.Cubicles,30
Reading,5,19,3,Soft.seats,30
Reading,5,19,3,Moveable.seats,14
Reading,5,19,4,Soft.seats,134
Reading,5,19,4,Sofa,32
Reading,5,19,5,Windowed.Seats,57
Reading,5,19,5,X4.man.tables,31
Reading,5,19,5,X8.man.tables,20
Reading,5,19,6,Diagonal.Seats,29
Reading,5,19,6,Cubicle.seats,47
Reading,5,19,6,Windowed.Seats,46
Reading,5,19,6Chinese,Diagonal.Seats,25
Reading,5,19,6Chinese,Cubicle.seats,26
Reading,5,19,6Chinese,Windowed.Seats,24
Reading,5,20,3,Discussion.Cubicles,30
Reading,5,20,3,Soft.seats,17
Reading,5,20,3,Moveable.seats,13
Reading,5,20,4,Soft.seats,97
Reading,5,20,4,Sofa,32
Reading,5,20,5,Windowed.Seats,42
Reading,5,20,5,X4.man.tables,23
Reading,5,20,5,X8.man.tables,15
Reading,5,20,6,Diagonal.Seats,21
Reading,5,20,6,Cubicle.seats,34
Reading,5,20,6,Windowed.Seats,33
Reading,5,20,6Chinese,Diagonal.Seats,13
Reading,5,20,6Chinese,Cubicle.seats,21
Reading,5,20,6Chinese,Windowed.Seats,21
Reading,5,21,3,Discussion.Cubicles,12
Reading,5,21,3,Soft.seats,7
Reading,5,21,3,Moveable.seats,5
Reading,5,21,4,Soft.seats,36
Reading,5,21,4,Sofa,24
Reading,5,21,5,Windowed.Seats,19
Reading,5,21,5,X4.man.tables,11
Reading,5,21,5,X8.man.tables,7
Reading,5,21,6,Diagonal.Seats,12
Reading,5,21,6,Cubicle.seats,19
Reading,5,21,6,Windowed.Seats,19
Reading,5,21,6Chinese,Diagonal.Seats,6
Reading,5,21,6Chinese,Cubicle.seats,9
Reading,5,21,6Chinese,Windowed.Seats,9
Reading,5,22,6,Diagonal.Seats,16
Reading,5,22,6,Cubicle.seats,27
Reading,5,22,6,Windowed.Seats,26
Reading,5,23,6,Diagonal.Seats,19
Reading,5,23,6,Cubicle.seats,32
Reading,5,23,6,Windowed.Seats,31
Reading,5,24,6,Diagonal.Seats,23
Reading,5,24,6,Cubicle.seats,38
Reading,5,24,6,Windowed.Seats,37
Reading,6,1,6,Diagonal.Seats,3
Reading,6,1,6,Cubicle.seats,4
Reading,6,1,6,Windowed.Seats,4
Reading,6,2,6,Diagonal.Seats,5
Reading,6,2,6,Cubicle.seats,8
Reading,6,2,6,Windowed.Seats,8
Reading,6,3,6,Diagonal.Seats,6
Reading,6,3,6,Cubicle.seats,9
Reading,6,3,6,Windowed.Seats,9
Reading,6,4,6,Diagonal.Seats,6
Reading,6,4,6,Cubicle.seats,9
Reading,6,4,6,Windowed.Seats,9
Reading,6,5,6,Diagonal.Seats,6
Reading,6,5,6,Cubicle.seats,9
Reading,6,5,6,Windowed.Seats,9
Reading,6,6,6,Diagonal.Seats,6
Reading,6,6,6,Cubicle.seats,10
Reading,6,6,6,Windowed.Seats,10
Reading,6,7,6,Diagonal.Seats,6
Reading,6,7,6,Cubicle.seats,9
Reading,6,7,6,Windowed.Seats,9
Reading,6,8,6,Diagonal.Seats,6
Reading,6,8,6,Cubicle.seats,9
Reading,6,8,6,Windowed.Seats,9
Reading,6,9,6,Diagonal.Seats,7
Reading,6,9,6,Cubicle.seats,12
Reading,6,9,6,Windowed.Seats,11
Reading,6,10,3,Discussion.Cubicles,4
Reading,6,10,3,Soft.seats,3
Reading,6,10,3,Moveable.seats,2
Reading,6,10,4,Soft.seats,11
Reading,6,10,4,Sofa,8
Reading,6,10,5,Windowed.Seats,6
Reading,6,10,5,X4.man.tables,4
Reading,6,10,5,X8.man.tables,2
Reading,6,10,6,Diagonal.Seats,4
Reading,6,10,6,Cubicle.seats,6
Reading,6,10,6,Windowed.Seats,6
Reading,6,10,6Chinese,Diagonal.Seats,2
Reading,6,10,6Chinese,Cubicle.seats,3
Reading,6,10,6Chinese,Windowed.Seats,3
Reading,6,11,3,Discussion.Cubicles,8
Reading,6,11,3,Soft.seats,5
Reading,6,11,3,Moveable.seats,4
Reading,6,11,4,Soft.seats,25
Reading,6,11,4,Sofa,16
Reading,6,11,5,Windowed.Seats,13
Reading,6,11,5,X4.man.tables,7
Reading,6,11,5,X8.man.tables,5
Reading,6,11,6,Diagonal.Seats,8
Reading,6,11,6,Cubicle.seats,13
Reading,6,11,6,Windowed.Seats,13
Reading,6,11,6Chinese,Diagonal.Seats,4
Reading,6,11,6Chinese,Cubicle.seats,7
Reading,6,11,6Chinese,Windowed.Seats,7
Reading,6,12,3,Discussion.Cubicles,10
Reading,6,12,3,Soft.seats,6
Reading,6,12,3,Moveable.seats,5
Reading,6,12,4,Soft.seats,33
Reading,6,12,4,Sofa,21
Reading,6,12,5,Windowed.Seats,17
Reading,6,12,5,X4.man.tables,9
Reading,6,12,5,X8.man.tables,6
Reading,6,12,6,Diagonal.Seats,11
Reading,6,12,6,Cubicle.seats,17
Reading,6,12,6,Windowed.Seats,17
Reading,6,12,6Chinese,Diagonal.Seats,5
Reading,6,12,6Chinese,Cubicle.seats,9
Reading,6,12,6Chinese,Windowed.Seats,8
Reading,6,13,3,Discussion.Cubicles,11
Reading,6,13,3,Soft.seats,6
Reading,6,13,3,Moveable.seats,5
Reading,6,13,4,Soft.seats,33
Reading,6,13,4,Sofa,22
Reading,6,13,5,Windowed.Seats,17
Reading,6,13,5,X4.man.tables,10
Reading,6,13,5,X8.man.tables,6
Reading,6,13,6,Diagonal.Seats,11
Reading,6,13,6,Cubicle.seats,18
Reading,6,13,6,Windowed.Seats,17
Reading,6,13,6Chinese,Diagonal.Seats,5
Reading,6,13,6Chinese,Cubicle.seats,9
Reading,6,13,6Chinese,Windowed.Seats,8
Reading,6,14,3,Discussion.Cubicles,12
Reading,6,14,3,Soft.seats,7
Reading,6,14,3,Moveable.seats,5
Reading,6,14,4,Soft.seats,38
Reading,6,14,4,Sofa,25
Reading,6,14,5,Windowed.Seats,20
Reading,6,14,5,X4.man.tables,11
Reading,6,14,5,X8.man.tables,7
Reading,6,14,6,Diagonal.Seats,12
Reading,6,14,6,Cubicle.seats,20
Reading,6,14,6,Windowed.Seats,19
Reading,6,14,6Chinese,Diagonal.Seats,6
Reading,6,14,6Chinese,Cubicle.seats,10
Reading,6,14,6Chinese,Windowed.Seats,10
Reading,6,15,3,Discussion.Cubicles,12
Reading,6,15,3,Soft.seats,7
Reading,6,15,3,Moveable.seats,6
Reading,6,15,4,Soft.seats,39
Reading,6,15,4,Sofa,26
Reading,6,15,5,Windowed.Seats,21
Reading,6,15,5,X4.man.tables,11
Reading,6,15,5,X8.man.tables,7
Reading,6,15,6,Diagonal.Seats,13
Reading,6,15,6,Cubicle.seats,21
Reading,6,15,6,Windowed.Seats,20
Reading,6,15,6Chinese,Diagonal.Seats,6
Reading,6,15,6Chinese,Cubicle.seats,10
Reading,6,15,6Chinese,Windowed.Seats,10
Reading,6,16,3,Discussion.Cubicles,12
Reading,6,16,3,Soft.seats,7
Reading,6,16,3,Moveable.seats,6
Reading,6,16,4,Soft.seats,39
Reading,6,16,4,Sofa,26
Reading,6,16,5,Windowed.Seats,21
Reading,6,16,5,X4.man.tables,11
Reading,6,16,5,X8.man.tables,7
Reading,6,16,6,Diagonal.Seats,13
Reading,6,16,6,Cubicle.seats,21
Reading,6,16,6,Windowed.Seats,20
Reading,6,16,6Chinese,Diagonal.Seats,6
Reading,6,16,6Chinese,Cubicle.seats,10
Reading,6,16,6Chinese,Windowed.Seats,10
Reading,6,17,3,Discussion.Cubicles,8
Reading,6,17,3,Soft.seats,5
Reading,6,17,3,Moveable.seats,3
Reading,6,17,4,Soft.seats,24
Reading,6,17,4,Sofa,16
Reading,6,17,5,Windowed.Seats,13
Reading,6,17,5,X4.man.tables,7
Reading,6,17,5,X8.man.tables,5
Reading,6,17,6,Diagonal.Seats,8
Reading,6,17,6,Cubicle.seats,13
Reading,6,17,6,Windowed.Seats,12
Reading,6,17,6Chinese,Diagonal.Seats,4
Reading,6,17,6Chinese,Cubicle.seats,6
Reading,6,17,6Chinese,Windowed.Seats,6
Reading,6,18,6,Diagonal.Seats,17
Reading,6,18,6,Cubicle.seats,28
Reading,6,18,6,Windowed.Seats,27
Reading,6,19,6,Diagonal.Seats,19
Reading,6,19,6,Cubicle.seats,31
Reading,6,19,6,Windowed.Seats,30
Reading,6,20,6,Diagonal.Seats,23
Reading,6,20,6,Cubicle.seats,38
Reading,6,20,6,Windowed.Seats,37
Reading,6,21,6,Diagonal.Seats,26
Reading,6,21,6,Cubicle.seats,43
Reading,6,21,6,Windowed.Seats,42
Reading,6,22,6,Diagonal.Seats,27
Reading,6,22,6,Cubicle.seats,44
Reading,6,22,6,Windowed.Seats,43
Reading,6,23,6,Diagonal.Seats,26
Reading,6,23,6,Cubicle.seats,42
Reading,6,23,6,Windowed.Seats,41
Reading,6,24,6,Diagonal.Seats,25
Reading,6,24,6,Cubicle.seats,42
Reading,6,24,6,Windowed.Seats,41
Reading,7,1,6,Diagonal.Seats,25
Reading,7,1,6,Cubicle.seats,42
Reading,7,1,6,Windowed.Seats,41
Reading,7,2,6,Diagonal.Seats,26
Reading,7,2,6,Cubicle.seats,42
Reading,7,2,6,Windowed.Seats,41
Reading,7,3,6,Diagonal.Seats,26
Reading,7,3,6,Cubicle.seats,42
Reading,7,3,6,Windowed.Seats,41
Reading,7,4,6,Diagonal.Seats,26
Reading,7,4,6,Cubicle.seats,42
Reading,7,4,6,Windowed.Seats,41
Reading,7,5,6,Diagonal.Seats,26
Reading,7,5,6,Cubicle.seats,42
Reading,7,5,6,Windowed.Seats,41
Reading,7,6,6,Diagonal.Seats,25
Reading,7,6,6,Cubicle.seats,40
Reading,7,6,6,Windowed.Seats,40
Reading,7,7,6,Diagonal.Seats,23
Reading,7,7,6,Cubicle.seats,38
Reading,7,7,6,Windowed.Seats,37
Reading,7,8,6,Diagonal.Seats,22
Reading,7,8,6,Cubicle.seats,35
Reading,7,8,6,Windowed.Seats,35
Reading,7,9,6,Diagonal.Seats,20
Reading,7,9,6,Cubicle.seats,33
Reading,7,9,6,Windowed.Seats,32
Reading,7,10,6,Diagonal.Seats,20
Reading,7,10,6,Cubicle.seats,32
Reading,7,10,6,Windowed.Seats,32
Reading,7,11,6,Diagonal.Seats,21
Reading,7,11,6,Cubicle.seats,34
Reading,7,11,6,Windowed.Seats,33
Reading,7,12,6,Diagonal.Seats,22
Reading,7,12,6,Cubicle.seats,37
Reading,7,12,6,Windowed.Seats,36
Reading,7,13,6,Diagonal.Seats,20
Reading,7,13,6,Cubicle.seats,33
Reading,7,13,6,Windowed.Seats,32
Reading,7,14,6,Diagonal.Seats,20
Reading,7,14,6,Cubicle.seats,33
Reading,7,14,6,Windowed.Seats,32
Reading,7,15,6,Diagonal.Seats,21
Reading,7,15,6,Cubicle.seats,34
Reading,7,15,6,Windowed.Seats,33
Reading,7,16,6,Diagonal.Seats,23
Reading,7,16,6,Cubicle.seats,37
Reading,7,16,6,Windowed.Seats,36
Reading,7,17,6,Diagonal.Seats,23
Reading,7,17,6,Cubicle.seats,38
Reading,7,17,6,Windowed.Seats,38
Reading,7,18,6,Diagonal.Seats,27
Reading,7,18,6,Cubicle.seats,44
Reading,7,18,6,Windowed.Seats,43
Reading,7,19,6,Diagonal.Seats,28
Reading,7,19,6,Cubicle.seats,45
Reading,7,19,6,Windowed.Seats,44
Reading,7,20,6,Diagonal.Seats,27
Reading,7,20,6,Cubicle.seats,44
Reading,7,20,6,Windowed.Seats,43
Reading,7,21,6,Diagonal.Seats,28
Reading,7,21,6,Cubicle.seats,45
Reading,7,21,6,Windowed.Seats,44
Reading,7,22,6,Diagonal.Seats,27
Reading,7,22,6,Cubicle.seats,44
Reading,7,22,6,Windowed.Seats,43
Reading,7,23,6,Diagonal.Seats,26
Reading,7,23,6,Cubicle.seats,43
Reading,7,23,6,Windowed.Seats,43
Reading,7,24,6,Diagonal.Seats,26
Reading,7,24,6,Cubicle.seats,43
Reading,7,24,6,Windowed.Seats,43
Exam,1,1,6,Diagonal.Seats,49
Exam,1,1,6,Cubicle.seats,51
Exam,1,1,6,Windowed.Seats,47
Exam,1,2,6,Diagonal.Seats,49
Exam,1,2,6,Cubicle.seats,50
Exam,1,2,6,Windowed.Seats,46
Exam,1,3,6,Diagonal.Seats,49
Exam,1,3,6,Cubicle.seats,50
Exam,1,3,6,Windowed.Seats,46
Exam,1,4,6,Diagonal.Seats,47
Exam,1,4,6,Cubicle.seats,48
Exam,1,4,6,Windowed.Seats,44
Exam,1,5,6,Diagonal.Seats,44
Exam,1,5,6,Cubicle.seats,45
Exam,1,5,6,Windowed.Seats,42
Exam,1,6,6,Diagonal.Seats,27
Exam,1,6,6,Cubicle.seats,45
Exam,1,6,6,Windowed.Seats,44
Exam,1,7,6,Diagonal.Seats,25
Exam,1,7,6,Cubicle.seats,41
Exam,1,7,6,Windowed.Seats,40
Exam,1,8,6,Diagonal.Seats,23
Exam,1,8,6,Cubicle.seats,38
Exam,1,8,6,Windowed.Seats,37
Exam,1,9,3,Discussion.Cubicles,8
Exam,1,9,3,Soft.seats,5
Exam,1,9,3,Moveable.seats,3
Exam,1,9,4,Soft.seats,23
Exam,1,9,4,Sofa,16
Exam,1,9,5,Windowed.Seats,12
Exam,1,9,5,X4.man.tables,7
Exam,1,9,5,X8.man.tables,4
Exam,1,9,6,Diagonal.Seats,8
Exam,1,9,6,Cubicle.seats,12
Exam,1,9,6,Windowed.Seats,12
Exam,1,9,6Chinese,Diagonal.Seats,4
Exam,1,9,6Chinese,Cubicle.seats,6
Exam,1,9,6Chinese,Windowed.Seats,6
Exam,1,10,3,Discussion.Cubicles,27
Exam,1,10,3,Soft.seats,16
Exam,1,10,3,Moveable.seats,12
Exam,1,10,4,Soft.seats,88
Exam,1,10,4,Sofa,32
Exam,1,10,5,Windowed.Seats,38
Exam,1,10,5,X4.man.tables,21
Exam,1,10,5,X8.man.tables,13
Exam,1,10,6,Diagonal.Seats,19
Exam,1,10,6,Cubicle.seats,31
Exam,1,10,6,Windowed.Seats,30
Exam,1,10,6Chinese,Diagonal.Seats,12
Exam,1,10,6Chinese,Cubicle.seats,19
Exam,1,10,6Chinese,Windowed.Seats,19
Exam,1,11,3,Discussion.Cubicles,33
Exam,1,11,3,Soft.seats,33
Exam,1,11,3,Moveable.seats,16
Exam,1,11,4,Soft.seats,150
Exam,1,11,4,Sofa,32
Exam,1,11,5,Windowed.Seats,64
Exam,1,11,5,X4.man.tables,35
Exam,1,11,5,X8.man.tables,22
Exam,1,11,6,Diagonal.Seats,46
Exam,1,11,6,Cubicle.seats,47
Exam,1,11,6,Windowed.Seats,43
Exam,1,11,6Chinese,Diagonal.Seats,28
Exam,1,11,6Chinese,Cubicle.seats,29
Exam,1,11,6Chinese,Windowed.Seats,27
Exam,1,12,3,Discussion.Cubicles,38
Exam,1,12,3,Soft.seats,37
Exam,1,12,3,Moveable.seats,18
Exam,1,12,4,Soft.seats,171
Exam,1,12,4,Sofa,32
Exam,1,12,5,Windowed.Seats,73
Exam,1,12,5,X4.man.tables,40
Exam,1,12,5,X8.man.tables,25
Exam,1,12,6,Diagonal.Seats,52
Exam,1,12,6,Cubicle.seats,53
Exam,1,12,6,Windowed.Seats,49
Exam,1,12,6Chinese,Diagonal.Seats,32
Exam,1,12,6Chinese,Cubicle.seats,33
Exam,1,12,6Chinese,Windowed.Seats,30
Exam,1,13,3,Discussion.Cubicles,39
Exam,1,13,3,Soft.seats,39
Exam,1,13,3,Moveable.seats,19
Exam,1,13,4,Soft.seats,162
Exam,1,13,4,Sofa,32
Exam,1,13,5,Windowed.Seats,62
Exam,1,13,5,X4.man.tables,62
Exam,1,13,5,X8.man.tables,44
Exam,1,13,6,Diagonal.Seats,51
Exam,1,13,6,Cubicle.seats,52
Exam,1,13,6,Windowed.Seats,48
Exam,1,13,6Chinese,Diagonal.Seats,36
Exam,1,13,6Chinese,Cubicle.seats,37
Exam,1,13,6Chinese,Windowed.Seats,34
Exam,1,14,3,Discussion.Cubicles,47
Exam,1,14,3,Soft.seats,46
Exam,1,14,3,Moveable.seats,22
Exam,1,14,4,Soft.seats,192
Exam,1,14,4,Sofa,32
Exam,1,14,5,Windowed.Seats,74
Exam,1,14,5,X4.man.tables,73
Exam,1,14,5,X8.man.tables,52
Exam,1,14,6,Diagonal.Seats,60
Exam,1,14,6,Cubicle.seats,62
Exam,1,14,6,Windowed.Seats,57
Exam,1,14,6Chinese,Diagonal.Seats,72
Exam,1,14,6Chinese,Cubicle.seats,52
Exam,1,14,6Chinese,Windowed.Seats,36
Exam,1,15,3,Discussion.Cubicles,55
Exam,1,15,3,Soft.seats,54
Exam,1,15,3,Moveable.seats,26
Exam,1,15,4,Soft.seats,224
Exam,1,15,4,Sofa,32
Exam,1,15,5,Windowed.Seats,86
Exam,1,15,5,X4.man.tables,85
Exam,1,15,5,X8.man.tables,61
Exam,1,15,6,Diagonal.Seats,70
Exam,1,15,6,Cubicle.seats,72
Exam,1,15,6,Windowed.Seats,66
Exam,1,15,6Chinese,Diagonal.Seats,72
Exam,1,15,6Chinese,Cubicle.seats,52
Exam,1,15,6Chinese,Windowed.Seats,36
Exam,1,16,3,Discussion.Cubicles,53
Exam,1,16,3,Soft.seats,54
Exam,1,16,3,Moveable.seats,33
Exam,1,16,4,Soft.seats,249
Exam,1,16,4,Sofa,32
Exam,1,16,5,Windowed.Seats,87
Exam,1,16,5,X4.man.tables,87
Exam,1,16,5,X8.man.tables,62
Exam,1,16,6,Diagonal.Seats,80
Exam,1,16,6,Cubicle.seats,82
Exam,1,16,6,Windowed.Seats,76
Exam,1,16,6Chinese,Diagonal.Seats,72
Exam,1,16,6Chinese,Cubicle.seats,52
Exam,1,16,6Chinese,Windowed.Seats,36
Exam,1,17,3,Discussion.Cubicles,51
Exam,1,17,3,Soft.seats,50
Exam,1,17,3,Moveable.seats,24
Exam,1,17,4,Soft.seats,210
Exam,1,17,4,Sofa,32
Exam,1,17,5,Windowed.Seats,80
Exam,1,17,5,X4.man.tables,80
Exam,1,17,5,X8.man.tables,57
Exam,1,17,6,Diagonal.Seats,65
Exam,1,17,6,Cubicle.seats,67
Exam,1,17,6,Windowed.Seats,62
Exam,1,17,6Chinese,Diagonal.Seats,72
Exam,1,17,6Chinese,Cubicle.seats,52
Exam,1,17,6Chinese,Windowed.Seats,36
Exam,1,18,3,Discussion.Cubicles,40
Exam,1,18,3,Soft.seats,39
Exam,1,18,3,Moveable.seats,19
Exam,1,18,4,Soft.seats,163
Exam,1,18,4,Sofa,32
Exam,1,18,5,Windowed.Seats,63
Exam,1,18,5,X4.man.tables,62
Exam,1,18,5,X8.man.tables,45
Exam,1,18,6,Diagonal.Seats,51
Exam,1,18,6,Cubicle.seats,52
Exam,1,18,6,Windowed.Seats,48
Exam,1,18,6Chinese,Diagonal.Seats,36
Exam,1,18,6Chinese,Cubicle.seats,37
Exam,1,18,6Chinese,Windowed.Seats,34
Exam,1,19,3,Discussion.Cubicles,31
Exam,1,19,3,Soft.seats,31
Exam,1,19,3,Moveable.seats,15
Exam,1,19,4,Soft.seats,139
Exam,1,19,4,Sofa,32
Exam,1,19,5,Windowed.Seats,59
Exam,1,19,5,X4.man.tables,33
Exam,1,19,5,X8.man.tables,21
Exam,1,19,6,Diagonal.Seats,30
Exam,1,19,6,Cubicle.seats,49
Exam,1,19,6,Windowed.Seats,47
Exam,1,19,6Chinese,Diagonal.Seats,26
Exam,1,19,6Chinese,Cubicle.seats,27
Exam,1,19,6Chinese,Windowed.Seats,25
Exam,1,20,3,Discussion.Cubicles,35
Exam,1,20,3,Soft.seats,20
Exam,1,20,3,Moveable.seats,15
Exam,1,20,4,Soft.seats,113
Exam,1,20,4,Sofa,32
Exam,1,20,5,Windowed.Seats,48
Exam,1,20,5,X4.man.tables,26
Exam,1,20,5,X8.man.tables,17
Exam,1,20,6,Diagonal.Seats,24
Exam,1,20,6,Cubicle.seats,40
Exam,1,20,6,Windowed.Seats,39
Exam,1,20,6Chinese,Diagonal.Seats,21
Exam,1,20,6Chinese,Cubicle.seats,22
Exam,1,20,6Chinese,Windowed.Seats,20
Exam,1,21,3,Discussion.Cubicles,14
Exam,1,21,3,Soft.seats,8
Exam,1,21,3,Moveable.seats,6
Exam,1,21,4,Soft.seats,45
Exam,1,21,4,Sofa,30
Exam,1,21,5,Windowed.Seats,23
Exam,1,21,5,X4.man.tables,13
Exam,1,21,5,X8.man.tables,8
Exam,1,21,6,Diagonal.Seats,15
Exam,1,21,6,Cubicle.seats,24
Exam,1,21,6,Windowed.Seats,23
Exam,1,21,6Chinese,Diagonal.Seats,7
Exam,1,21,6Chinese,Cubicle.seats,12
Exam,1,21,6Chinese,Windowed.Seats,11
Exam,1,22,6,Diagonal.Seats,20
Exam,1,22,6,Cubicle.seats,32
Exam,1,22,6,Windowed.Seats,32
Exam,1,23,6,Diagonal.Seats,20
Exam,1,23,6,Cubicle.seats,33
Exam,1,23,6,Windowed.Seats,33
Exam,1,24,6,Diagonal.Seats,21
Exam,1,24,6,Cubicle.seats,35
Exam,1,24,6,Windowed.Seats,34
Exam,2,1,6,Diagonal.Seats,21
Exam,2,1,6,Cubicle.seats,35
Exam,2,1,6,Windowed.Seats,34
Exam,2,2,6,Diagonal.Seats,22
Exam,2,2,6,Cubicle.seats,36
Exam,2,2,6,Windowed.Seats,35
Exam,2,3,6,Diagonal.Seats,22
Exam,2,3,6,Cubicle.seats,37
Exam,2,3,6,Windowed.Seats,36
Exam,2,4,6,Diagonal.Seats,22
Exam,2,4,6,Cubicle.seats,37
Exam,2,4,6,Windowed.Seats,36
Exam,2,5,6,Diagonal.Seats,22
Exam,2,5,6,Cubicle.seats,36
Exam,2,5,6,Windowed.Seats,35
Exam,2,6,6,Diagonal.Seats,22
Exam,2,6,6,Cubicle.seats,36
Exam,2,6,6,Windowed.Seats,35
Exam,2,7,6,Diagonal.Seats,21
Exam,2,7,6,Cubicle.seats,35
Exam,2,7,6,Windowed.Seats,34
Exam,2,8,6,Diagonal.Seats,21
Exam,2,8,6,Cubicle.seats,35
Exam,2,8,6,Windowed.Seats,34
Exam,2,9,3,Discussion.Cubicles,7
Exam,2,9,3,Soft.seats,4
Exam,2,9,3,Moveable.seats,3
Exam,2,9,4,Soft.seats,22
Exam,2,9,4,Sofa,14
Exam,2,9,5,Windowed.Seats,12
Exam,2,9,5,X4.man.tables,7
Exam,2,9,5,X8.man.tables,4
Exam,2,9,6,Diagonal.Seats,7
Exam,2,9,6,Cubicle.seats,11
Exam,2,9,6,Windowed.Seats,11
Exam,2,9,6Chinese,Diagonal.Seats,4
Exam,2,9,6Chinese,Cubicle.seats,6
Exam,2,9,6Chinese,Windowed.Seats,6
Exam,2,10,3,Discussion.Cubicles,18
Exam,2,10,3,Soft.seats,11
Exam,2,10,3,Moveable.seats,8
Exam,2,10,4,Soft.seats,93
Exam,2,10,4,Sofa,32
Exam,2,10,5,Windowed.Seats,30
Exam,2,10,5,X4.man.tables,16
Exam,2,10,5,X8.man.tables,10
Exam,2,10,6,Diagonal.Seats,18
Exam,2,10,6,Cubicle.seats,30
Exam,2,10,6,Windowed.Seats,29
Exam,2,10,6Chinese,Diagonal.Seats,9
Exam,2,10,6Chinese,Cubicle.seats,15
Exam,2,10,6Chinese,Windowed.Seats,15
Exam,2,11,3,Discussion.Cubicles,30
Exam,2,11,3,Soft.seats,30
Exam,2,11,3,Moveable.seats,14
Exam,2,11,4,Soft.seats,136
Exam,2,11,4,Sofa,32
Exam,2,11,5,Windowed.Seats,58
Exam,2,11,5,X4.man.tables,32
Exam,2,11,5,X8.man.tables,20
Exam,2,11,6,Diagonal.Seats,29
